"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-06 ~ 2026-02-05"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"10174","서울특별시 강남구 개포동","1281","1281","0000","디에이치아너힐즈","전세","59.7479","202508","19","120,000","0","18","2019","삼성로 11","-","-","-","","","아파트"
"10175","서울특별시 강남구 청담동","42","0042","0000","삼성청담아파트","전세","84.9800","202508","19","90,000","0","11","1999","학동로 405","202509~202709","신규","-","","","아파트"
"10176","서울특별시 강남구 청담동","42","0042","0000","삼성청담아파트","전세","84.9800","202508","19","90,000","0","11","1999","학동로 405","-","-","-","","","아파트"
"10177","서울특별시 강남구 역삼동","826-37","0826","0037","쌍용플레티넘밸류","월세","84.9000","202508","19","3,000","370","5","2007","테헤란로4길 46","202508~202708","신규","-","","","아파트"
"10178","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","59.9751","202508","19","10,000","480","3","2023","삼성로 14","202509~202701","신규","-","","","아파트"
"10179","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","39.9450","202508","19","18,510","26","5","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10180","서울특별시 강남구 삼성동","48","0048","0000","한일","월세","80.2900","202508","19","50,000","135","12","2001","봉은사로73길 23","202510~202711","갱신","사용","50,000","120","아파트"
"10181","서울특별시 강남구 개포동","1280","1280","0000","래미안블레스티지","전세","84.9430","202508","19","120,750","0","16","2019","선릉로 8","202510~202710","갱신","사용","115,000","0","아파트"
"10182","서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","월세","80.8700","202508","19","20,000","420","17","2005","선릉로69길 19","202509~202709","신규","-","","","아파트"
"10183","서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","월세","152.9800","202508","19","52,500","370","10","2004","학동로68길 30","202508~202708","갱신","사용","50,000","360","아파트"
"10184","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","49.9528","202508","18","17,520","69","2","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10185","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","39.9450","202508","18","19,480","27","4","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10186","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","49.9528","202508","18","24,370","34","7","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10187","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","1","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10188","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","39.9450","202508","18","19,480","27","10","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10189","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","49.9528","202508","18","9,600","85","6","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10190","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","8,800","78","6","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10191","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","11","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10192","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","2","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10193","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","2","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10194","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","23,988","38","4","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10195","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","12,120","66","2","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10196","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","8,800","78","1","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10197","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","10,408","84","13","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10198","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","7","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10199","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","4","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10200","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","8,360","74","11","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10201","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","3","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10202","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","15,276","60","4","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10203","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","39.9450","202508","18","19,480","27","10","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10204","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","2","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10205","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","39.9450","202508","18","19,480","27","1","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10206","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","39.9450","202508","18","19,480","27","7","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10207","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","49.9528","202508","18","24,370","34","3","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10208","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","4","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10209","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","14,824","95","6","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10210","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","16","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10211","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","39.9450","202508","18","19,480","27","5","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10212","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","1","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10213","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","45.8769","202508","18","22,380","32","7","2023","삼성로 14","202509~202708","-","-","","","아파트"
"10214","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","전세","39.5300","202508","18","37,500","0","2","1992","개포로109길 9","202508~202708","갱신","-","34,500","0","아파트"
"10215","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","전세","39.5300","202508","18","37,500","0","2","1992","개포로109길 9","202508~202708","갱신","-","34,500","0","아파트"
"10216","서울특별시 강남구 개포동","1280","1280","0000","래미안블레스티지","월세","84.9430","202508","18","10,000","560","13","2019","선릉로 8","202508~202708","신규","-","","","아파트"
"10217","서울특별시 강남구 개포동","1281","1281","0000","디에이치아너힐즈","월세","84.3558","202508","18","95,000","220","5","2019","삼성로 11","202509~202709","갱신","-","85,000","220","아파트"
"10218","서울특별시 강남구 개포동","653","0653","0000","현대1차101동~106동","월세","176.5600","202508","18","70,000","240","2","1984","개포로 303","202510~202710","신규","-","","","아파트"
"10219","서울특별시 강남구 역삼동","771-4","0771","0004","세방하이빌1","월세","59.7700","202508","18","5,000","250","12","2003","역삼로 240","202510~202710","갱신","사용","5,000","240","아파트"
"10220","서울특별시 강남구 역삼동","836","0836","0000","한스빌(836)","월세","39.8900","202508","18","1,500","84","5","1996","도곡로3길 26","202509~202709","갱신","사용","1,500","80","아파트"
"10221","서울특별시 강남구 역삼동","754-1","0754","0001","역삼푸르지오","전세","59.8848","202508","18","87,000","0","14","2006","언주로 332","202509~202709","갱신","사용","83,000","0","아파트"
"10222","서울특별시 강남구 역삼동","711-3","0711","0003","역삼자이","전세","114.0190","202508","18","160,000","0","14","2016","언주로 420","202511~202711","갱신","사용","160,000","0","아파트"
"10223","서울특별시 강남구 역삼동","709-5","0709","0005","테헤란아이파크","월세","92.6232","202508","18","110,000","150","10","2014","테헤란로52길 16","202511~202711","신규","-","","","아파트"
"10224","서울특별시 강남구 역삼동","754-1","0754","0001","역삼푸르지오","월세","59.8848","202508","18","10,000","330","3","2006","언주로 332","202509~202709","신규","-","","","아파트"
"10225","서울특별시 강남구 역삼동","709-5","0709","0005","테헤란아이파크","월세","92.6232","202508","18","110,000","150","10","2014","테헤란로52길 16","202511~202711","신규","-","","","아파트"
"10226","서울특별시 강남구 역삼동","754","0754","0000","개나리래미안","전세","84.9300","202508","18","130,000","0","6","2006","역삼로 306","202510~202710","갱신","-","120,000","0","아파트"
"10227","서울특별시 강남구 삼성동","4-6","0004","0006","삼성동한솔아파트","전세","85.0000","202508","18","80,000","0","7","1998","학동로64길 7","202508~202708","갱신","-","73,000","0","아파트"
"10228","서울특별시 강남구 대치동","1032","1032","0000","대치푸르지오써밋","전세","84.9747","202508","18","144,900","0","8","2023","삼성로72길 12","202508~202708","갱신","사용","138,000","0","아파트"
"10229","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202508","18","67,200","0","4","1980","삼성로 212","202508~202708","갱신","사용","64,000","0","아파트"
"10230","서울특별시 강남구 대치동","1032","1032","0000","대치푸르지오써밋","전세","84.9747","202508","18","150,000","0","13","2023","삼성로72길 12","202510~202710","갱신","사용","145,000","0","아파트"
